,Neighbourhood,Neighbourhood Longitude,Neighbourhood Latitude,Venue,Venue Category,Unnamed: 0
9183,Trinity-Bellwoods,43.6501763,-79.4153421634,Tim Hortons,Coffee Shop,2974.0
9184,Niagara,43.6366808791,-79.412420401,Starbucks,Coffee Shop,2975.0
9185,Niagara,43.6366808791,-79.412420401,Tim Hortons,Coffee Shop,2976.0
9186,Niagara,43.6366808791,-79.412420401,Pilot Coffee Roasters,Coffee Shop,2977.0
9187,Niagara,43.6366808791,-79.412420401,Starbucks,Coffee Shop,2978.0
9188,Niagara,43.6366808791,-79.412420401,Starbucks,Coffee Shop,2979.0
9189,Niagara,43.6366808791,-79.412420401,Starbucks,Coffee Shop,2980.0
9190,Niagara,43.6366808791,-79.412420401,Starbucks,Coffee Shop,2981.0
9191,Niagara,43.6366808791,-79.412420401,Quantum Coffee,Coffee Shop,2982.0
9192,Niagara,43.6366808791,-79.412420401,Strange Love,Coffee Shop,2983.0
9193,Niagara,43.6366808791,-79.412420401,Second Cup,Coffee Shop,2984.0
9194,Niagara,43.6366808791,-79.412420401,NADÈGE,Bakery,2985.0
9195,Niagara,43.6366808791,-79.412420401,Fix Coffee + Bikes,Bike Shop,2986.0
9196,Niagara,43.6366808791,-79.412420401,Starbucks,Coffee Shop,2987.0
9197,Niagara,43.6366808791,-79.412420401,The Tampered Press,Coffee Shop,2988.0
9198,Niagara,43.6366808791,-79.412420401,Tim Hortons,Coffee Shop,2989.0
9199,Niagara,43.6366808791,-79.412420401,Tim Hortons,Coffee Shop,2990.0
9200,Niagara,43.6366808791,-79.412420401,Tim Hortons,Coffee Shop,2991.0
9201,Niagara,43.6366808791,-79.412420401,Jimmy's Coffee,Coffee Shop,2992.0
9202,Niagara,43.6366808791,-79.412420401,Starbucks,Coffee Shop,2993.0
9203,Niagara,43.6366808791,-79.412420401,Le Gourmand Café,Café,2994.0
9204,Niagara,43.6366808791,-79.412420401,Shy Coffee Co.,Coffee Shop,2995.0
9205,Niagara,43.6366808791,-79.412420401,Tim Hortons,Coffee Shop,2996.0
9206,Niagara,43.6366808791,-79.412420401,Tim Hortons,Coffee Shop,2997.0
9207,Niagara,43.6366808791,-79.412420401,135 Ossington,Coffee Shop,2998.0
9208,Niagara,43.6366808791,-79.412420401,Bellwoods Coffee And Gelato,Coffee Shop,2999.0
9209,Niagara,43.6366808791,-79.412420401,The Roasted Nut,Coffee Shop,3000.0
9210,Niagara,43.6366808791,-79.412420401,Impact Kitchen,Café,3001.0
9211,Niagara,43.6366808791,-79.412420401,Starbucks,Coffee Shop,3002.0
9212,Niagara,43.6366808791,-79.412420401,Early Bird Espresso & Brew Bar,Café,3003.0
9213,Niagara,43.6366808791,-79.412420401,Tim Hortons,Coffee Shop,3004.0
9214,Niagara,43.6366808791,-79.412420401,Starbucks,Coffee Shop,3005.0
9215,Niagara,43.6366808791,-79.412420401,COPS,Donut Shop,3006.0
9216,Niagara,43.6366808791,-79.412420401,White Squirrel,Café,3007.0
9217,Niagara,43.6366808791,-79.412420401,Tim Hortons / Esso,Coffee Shop,3008.0
9218,Niagara,43.6366808791,-79.412420401,Dark Horse Espresso Bar,Coffee Shop,3009.0
9219,Niagara,43.6366808791,-79.412420401,Esso,Gas Station,3010.0
9220,Niagara,43.6366808791,-79.412420401,Tim Hortons,Coffee Shop,3011.0
9221,Niagara,43.6366808791,-79.412420401,Tim Hortons,Coffee Shop,3012.0
9222,Niagara,43.6366808791,-79.412420401,Good Neighbour,Coffee Shop,3013.0
9223,Niagara,43.6366808791,-79.412420401,Starbucks,Coffee Shop,3014.0
9224,Niagara,43.6366808791,-79.412420401,i deal coffee,Coffee Shop,3015.0
9225,Niagara,43.6366808791,-79.412420401,Jimmy’s Coffee,Coffee Shop,3016.0
9226,Niagara,43.6366808791,-79.412420401,Tim Hortons,Coffee Shop,3017.0
9227,Niagara,43.6366808791,-79.412420401,Hamers Coffee,Coffee Shop,3018.0
9228,Niagara,43.6366808791,-79.412420401,Tim Hortons,Coffee Shop,3019.0
9229,Niagara,43.6366808791,-79.412420401,Starbucks,Coffee Shop,3020.0
9230,Niagara,43.6366808791,-79.412420401,Starbucks,Coffee Shop,3021.0
9231,Niagara,43.6366808791,-79.412420401,Wallace Espresso,Coffee Shop,3022.0
9232,Niagara,43.6366808791,-79.412420401,Balzac's Coffee,Coffee Shop,3023.0
9233,Niagara,43.6366808791,-79.412420401,Fahrenheit Coffee,Coffee Shop,3024.0
9234,Dufferin Grove,43.6554283326,-79.4373410365,Tim Hortons,Coffee Shop,3025.0
9235,Dufferin Grove,43.6554283326,-79.4373410365,Dark Horse Espresso Bar,Coffee Shop,3026.0
9236,Dufferin Grove,43.6554283326,-79.4373410365,Tim Hortons,Coffee Shop,3027.0
9237,Dufferin Grove,43.6554283326,-79.4373410365,Outpost Coffee Roasters,Coffee Shop,3028.0
9238,Dufferin Grove,43.6554283326,-79.4373410365,Reunion Island Coffee Bar,Coffee Shop,3029.0
9239,Dufferin Grove,43.6554283326,-79.4373410365,Fix Coffee + Bikes,Bike Shop,3030.0
9240,Dufferin Grove,43.6554283326,-79.4373410365,The Tampered Press,Coffee Shop,3031.0
9241,Dufferin Grove,43.6554283326,-79.4373410365,Tim Hortons,Coffee Shop,3032.0
9242,Dufferin Grove,43.6554283326,-79.4373410365,Daily Grind,Coffee Shop,3033.0
9243,Dufferin Grove,43.6554283326,-79.4373410365,Jimmy's Coffee,Coffee Shop,3034.0
9244,Dufferin Grove,43.6554283326,-79.4373410365,Hale Coffee,Coffee Shop,3035.0
9245,Dufferin Grove,43.6554283326,-79.4373410365,Starbucks,Coffee Shop,3036.0
9246,Dufferin Grove,43.6554283326,-79.4373410365,Lit Espresso Bar,Coffee Shop,3037.0
9247,Dufferin Grove,43.6554283326,-79.4373410365,I Deal Coffee,Coffee Shop,3038.0
9248,Dufferin Grove,43.6554283326,-79.4373410365,135 Ossington,Coffee Shop,3039.0
9249,Dufferin Grove,43.6554283326,-79.4373410365,Bellwoods Coffee And Gelato,Coffee Shop,3040.0
9250,Dufferin Grove,43.6554283326,-79.4373410365,Field Trip Cafe,Café,3041.0
9251,Dufferin Grove,43.6554283326,-79.4373410365,Starbucks,Coffee Shop,3042.0
9252,Dufferin Grove,43.6554283326,-79.4373410365,Balzac’s Coffee,Coffee Shop,3043.0
9253,Dufferin Grove,43.6554283326,-79.4373410365,Gaspar,Coffee Shop,3044.0
9254,Dufferin Grove,43.6554283326,-79.4373410365,Starbucks,Coffee Shop,3045.0
9255,Dufferin Grove,43.6554283326,-79.4373410365,Tim Hortons,Coffee Shop,3046.0
9256,Dufferin Grove,43.6554283326,-79.4373410365,Home Baking Co.,Bakery,3047.0
9257,Dufferin Grove,43.6554283326,-79.4373410365,Coffee Pocket,Coffee Shop,3048.0
9258,Dufferin Grove,43.6554283326,-79.4373410365,Tim Hortons,Coffee Shop,3049.0
9259,Dufferin Grove,43.6554283326,-79.4373410365,Good Neighbour,Coffee Shop,3050.0
9260,Dufferin Grove,43.6554283326,-79.4373410365,i deal coffee,Coffee Shop,3051.0
9261,Dufferin Grove,43.6554283326,-79.4373410365,Starbucks,Coffee Shop,3052.0
9262,Dufferin Grove,43.6554283326,-79.4373410365,Sam James Coffee Bar,Coffee Shop,3053.0
9263,Dufferin Grove,43.6554283326,-79.4373410365,Wallace Espresso,Coffee Shop,3054.0
9264,Dufferin Grove,43.6554283326,-79.4373410365,Tim Hortons,Coffee Shop,3055.0
9265,Dufferin Grove,43.6554283326,-79.4373410365,Saving Mondays,Coffee Shop,3056.0
9266,Dufferin Grove,43.6554283326,-79.4373410365,Starbucks,Coffee Shop,3057.0
9267,Dufferin Grove,43.6554283326,-79.4373410365,Tim Hortons,Coffee Shop,3058.0
9268,Dufferin Grove,43.6554283326,-79.4373410365,Run and Gun Coffee,Coffee Shop,3059.0
9269,Dufferin Grove,43.6554283326,-79.4373410365,Contra Cafe,Café,3060.0
9270,Dufferin Grove,43.6554283326,-79.4373410365,Hula Girl,Coffee Shop,3061.0
9271,Dufferin Grove,43.6554283326,-79.4373410365,Pilot Coffee Roasters,Coffee Shop,3062.0
9272,Dufferin Grove,43.6554283326,-79.4373410365,Coffee Time,Coffee Shop,3063.0
9273,Dufferin Grove,43.6554283326,-79.4373410365,Tucana Coffee,Coffee Shop,3064.0
9274,Dufferin Grove,43.6554283326,-79.4373410365,Brockton Haunt,Coffee Shop,3065.0
9275,Dufferin Grove,43.6554283326,-79.4373410365,Cygnet Coffee,Coffee Shop,3066.0
9276,Dufferin Grove,43.6554283326,-79.4373410365,Full Of Beans,Coffee Shop,3067.0
9277,Dufferin Grove,43.6554283326,-79.4373410365,Starbucks,Coffee Shop,3068.0
9278,Dufferin Grove,43.6554283326,-79.4373410365,The Good Neighbour,Coffee Shop,3069.0
9279,Dufferin Grove,43.6554283326,-79.4373410365,Cut Coffee Roastery,Coffee Shop,3070.0
9280,Dufferin Grove,43.6554283326,-79.4373410365,Starbucks,Coffee Shop,3071.0
9281,Dufferin Grove,43.6554283326,-79.4373410365,Black Cat Espresso Bar,Coffee Shop,3072.0
9282,Dufferin Grove,43.6554283326,-79.4373410365,The Slow Room,Coffee Shop,3073.0
9283,Dufferin Grove,43.6554283326,-79.4373410365,Cupps Coffee House,Coffee Shop,3074.0
9284,Little Portugal,43.6475359304,-79.4303227131,Starbucks,Coffee Shop,3075.0
9285,Little Portugal,43.6475359304,-79.4303227131,Tim Hortons,Coffee Shop,3076.0
9286,Little Portugal,43.6475359304,-79.4303227131,Starbucks,Coffee Shop,3077.0
9287,Little Portugal,43.6475359304,-79.4303227131,NADÈGE,Bakery,3078.0
9288,Little Portugal,43.6475359304,-79.4303227131,Reunion Island Coffee Bar,Coffee Shop,3079.0
9289,Little Portugal,43.6475359304,-79.4303227131,Fix Coffee + Bikes,Bike Shop,3080.0
9290,Little Portugal,43.6475359304,-79.4303227131,The Tampered Press,Coffee Shop,3081.0
9291,Little Portugal,43.6475359304,-79.4303227131,Tim Hortons,Coffee Shop,3082.0
9292,Little Portugal,43.6475359304,-79.4303227131,Daily Grind,Coffee Shop,3083.0
9293,Little Portugal,43.6475359304,-79.4303227131,Jimmy's Coffee,Coffee Shop,3084.0
9294,Little Portugal,43.6475359304,-79.4303227131,Starbucks,Coffee Shop,3085.0
9295,Little Portugal,43.6475359304,-79.4303227131,Lit Espresso Bar,Coffee Shop,3086.0
9296,Little Portugal,43.6475359304,-79.4303227131,I Deal Coffee,Coffee Shop,3087.0
9297,Little Portugal,43.6475359304,-79.4303227131,135 Ossington,Coffee Shop,3088.0
9298,Little Portugal,43.6475359304,-79.4303227131,Bellwoods Coffee And Gelato,Coffee Shop,3089.0
9299,Little Portugal,43.6475359304,-79.4303227131,The Roasted Nut,Coffee Shop,3090.0
9300,Little Portugal,43.6475359304,-79.4303227131,Field Trip Cafe,Café,3091.0
9301,Little Portugal,43.6475359304,-79.4303227131,Starbucks,Coffee Shop,3092.0
9302,Little Portugal,43.6475359304,-79.4303227131,White Squirrel,Café,3093.0
9303,Little Portugal,43.6475359304,-79.4303227131,Starbucks,Coffee Shop,3094.0
9304,Little Portugal,43.6475359304,-79.4303227131,Tim Hortons,Coffee Shop,3095.0
9305,Little Portugal,43.6475359304,-79.4303227131,Esso,Gas Station,3096.0
9306,Little Portugal,43.6475359304,-79.4303227131,Home Baking Co.,Bakery,3097.0
9307,Little Portugal,43.6475359304,-79.4303227131,Tim Hortons,Coffee Shop,3098.0
9308,Little Portugal,43.6475359304,-79.4303227131,Good Neighbour,Coffee Shop,3099.0
9309,Little Portugal,43.6475359304,-79.4303227131,i deal coffee,Coffee Shop,3100.0
9310,Little Portugal,43.6475359304,-79.4303227131,Starbucks,Coffee Shop,3101.0
9311,Little Portugal,43.6475359304,-79.4303227131,Sam James Coffee Bar,Coffee Shop,3102.0
9312,Little Portugal,43.6475359304,-79.4303227131,Wallace Espresso,Coffee Shop,3103.0
9313,Little Portugal,43.6475359304,-79.4303227131,Hamers Coffee,Coffee Shop,3104.0
9314,Little Portugal,43.6475359304,-79.4303227131,Tim Hortons,Coffee Shop,3105.0
9315,Little Portugal,43.6475359304,-79.4303227131,Tim Hortons,Coffee Shop,3106.0
9316,Little Portugal,43.6475359304,-79.4303227131,Starbucks,Coffee Shop,3107.0
9317,Little Portugal,43.6475359304,-79.4303227131,Tim Hortons,Coffee Shop,3108.0
9318,Little Portugal,43.6475359304,-79.4303227131,Run and Gun Coffee,Coffee Shop,3109.0
9319,Little Portugal,43.6475359304,-79.4303227131,Wallace Espresso,Coffee Shop,3110.0
9320,Little Portugal,43.6475359304,-79.4303227131,Balzac's Coffee,Coffee Shop,3111.0
9321,Little Portugal,43.6475359304,-79.4303227131,Pilot Coffee Roasters,Coffee Shop,3112.0
9322,Little Portugal,43.6475359304,-79.4303227131,Starbucks,Coffee Shop,3113.0
9323,Little Portugal,43.6475359304,-79.4303227131,Coffee Time,Coffee Shop,3114.0
9324,Little Portugal,43.6475359304,-79.4303227131,Tucana Coffee,Coffee Shop,3115.0
9325,Little Portugal,43.6475359304,-79.4303227131,Brockton Haunt,Coffee Shop,3116.0
9326,Little Portugal,43.6475359304,-79.4303227131,Cygnet Coffee,Coffee Shop,3117.0
9327,Little Portugal,43.6475359304,-79.4303227131,Full Of Beans,Coffee Shop,3118.0
9328,Little Portugal,43.6475359304,-79.4303227131,Starbucks,Coffee Shop,3119.0
9329,Little Portugal,43.6475359304,-79.4303227131,Cut Coffee Roastery,Coffee Shop,3120.0
9330,Little Portugal,43.6475359304,-79.4303227131,Starbucks,Coffee Shop,3121.0
9331,Little Portugal,43.6475359304,-79.4303227131,Liberty Village Market and Cafe,Coffee Shop,3122.0
9332,Little Portugal,43.6475359304,-79.4303227131,Black Cat Espresso Bar,Coffee Shop,3123.0
9333,Little Portugal,43.6475359304,-79.4303227131,Coffee Time,Coffee Shop,3124.0
9334,South Parkdale,43.6366995242,-79.43933783119998,Tim Hortons,Coffee Shop,3125.0
9335,South Parkdale,43.6366995242,-79.43933783119998,Starbucks,Coffee Shop,3126.0
9336,South Parkdale,43.6366995242,-79.43933783119998,Reunion Island Coffee Bar,Coffee Shop,3127.0
9337,South Parkdale,43.6366995242,-79.43933783119998,Fix Coffee + Bikes,Bike Shop,3128.0
9338,South Parkdale,43.6366995242,-79.43933783119998,Tim Hortons,Coffee Shop,3129.0
9339,South Parkdale,43.6366995242,-79.43933783119998,Jimmy's Coffee,Coffee Shop,3130.0
9340,South Parkdale,43.6366995242,-79.43933783119998,Lit Espresso Bar,Coffee Shop,3131.0
9341,South Parkdale,43.6366995242,-79.43933783119998,I Deal Coffee,Coffee Shop,3132.0
9342,South Parkdale,43.6366995242,-79.43933783119998,135 Ossington,Coffee Shop,3133.0
9343,South Parkdale,43.6366995242,-79.43933783119998,Starbucks,Coffee Shop,3134.0
9344,South Parkdale,43.6366995242,-79.43933783119998,Tim Hortons,Coffee Shop,3135.0
9345,South Parkdale,43.6366995242,-79.43933783119998,Good Neighbour,Coffee Shop,3136.0
9346,South Parkdale,43.6366995242,-79.43933783119998,i deal coffee,Coffee Shop,3137.0
9347,South Parkdale,43.6366995242,-79.43933783119998,Tim Hortons,Coffee Shop,3138.0
9348,South Parkdale,43.6366995242,-79.43933783119998,Starbucks,Coffee Shop,3139.0
9349,South Parkdale,43.6366995242,-79.43933783119998,Tim Hortons,Coffee Shop,3140.0
9350,South Parkdale,43.6366995242,-79.43933783119998,Run and Gun Coffee,Coffee Shop,3141.0
9351,South Parkdale,43.6366995242,-79.43933783119998,Balzac's Coffee,Coffee Shop,3142.0
9352,South Parkdale,43.6366995242,-79.43933783119998,Pilot Coffee Roasters,Coffee Shop,3143.0
9353,South Parkdale,43.6366995242,-79.43933783119998,Starbucks,Coffee Shop,3144.0
9354,South Parkdale,43.6366995242,-79.43933783119998,Tucana Coffee,Coffee Shop,3145.0
9355,South Parkdale,43.6366995242,-79.43933783119998,Brockton Haunt,Coffee Shop,3146.0
9356,South Parkdale,43.6366995242,-79.43933783119998,Cygnet Coffee,Coffee Shop,3147.0
9357,South Parkdale,43.6366995242,-79.43933783119998,Full Of Beans,Coffee Shop,3148.0
9358,South Parkdale,43.6366995242,-79.43933783119998,Starbucks,Coffee Shop,3149.0
9359,South Parkdale,43.6366995242,-79.43933783119998,Cut Coffee Roastery,Coffee Shop,3150.0
9360,South Parkdale,43.6366995242,-79.43933783119998,Liberty Village Market and Cafe,Coffee Shop,3151.0
9361,South Parkdale,43.6366995242,-79.43933783119998,Black Cat Espresso Bar,Coffee Shop,3152.0
9362,South Parkdale,43.6366995242,-79.43933783119998,Jacked Up Coffee,Food Truck,3153.0
9363,South Parkdale,43.6366995242,-79.43933783119998,The Common,Coffee Shop,3154.0
9364,South Parkdale,43.6366995242,-79.43933783119998,Naomi,Coffee Shop,3155.0
9365,South Parkdale,43.6366995242,-79.43933783119998,Sam James Coffee Bar Oz,Coffee Shop,3156.0
9366,South Parkdale,43.6366995242,-79.43933783119998,Grocery Inc,Coffee Shop,3157.0
9367,South Parkdale,43.6366995242,-79.43933783119998,Louie Craft Coffee,Coffee Shop,3158.0
9368,South Parkdale,43.6366995242,-79.43933783119998,"Fantastic, Baby!",Coffee Shop,3159.0
9369,South Parkdale,43.6366995242,-79.43933783119998,Coffee and All That Jazz,Coffee Shop,3160.0
9370,South Parkdale,43.6366995242,-79.43933783119998,Little House Of Deli,Coffee Shop,3161.0
9371,South Parkdale,43.6366995242,-79.43933783119998,Hula Girl,Coffee Shop,3162.0
9372,South Parkdale,43.6366995242,-79.43933783119998,Local Hero,Coffee Shop,3163.0
9373,South Parkdale,43.6366995242,-79.43933783119998,Easy Tiger,Boutique,3164.0
9374,South Parkdale,43.6366995242,-79.43933783119998,Major Treat,Coffee Shop,3165.0
9375,South Parkdale,43.6366995242,-79.43933783119998,Bu'na,Coffee Shop,3166.0
9376,South Parkdale,43.6366995242,-79.43933783119998,Tim Hortons,Coffee Shop,3167.0
9377,South Parkdale,43.6366995242,-79.43933783119998,Arvo,Coffee Shop,3168.0
9378,South Parkdale,43.6366995242,-79.43933783119998,Antikka -Cafe & Records,Coffee Shop,3169.0
9379,South Parkdale,43.6366995242,-79.43933783119998,Tim Hortons,Coffee Shop,3170.0
9380,South Parkdale,43.6366995242,-79.43933783119998,Bold Brew Coffee House,Coffee Shop,3171.0
9381,South Parkdale,43.6366995242,-79.43933783119998,Sunny Joe's Cafe,Coffee Shop,3172.0
9382,South Parkdale,43.6366995242,-79.43933783119998,kitten & the bear,Tea Room,3173.0
9383,South Parkdale,43.6366995242,-79.43933783119998,Teehan+Lax Coffee Machine,Coffee Shop,3174.0
9384,Roncesvalles,43.646122994399995,-79.4429924472,Tim Hortons,Coffee Shop,3175.0
9385,Roncesvalles,43.646122994399995,-79.4429924472,Tim Hortons,Coffee Shop,3176.0
9386,Roncesvalles,43.646122994399995,-79.4429924472,Starbucks,Coffee Shop,3177.0
9387,Roncesvalles,43.646122994399995,-79.4429924472,Outpost Coffee Roasters,Coffee Shop,3178.0
9388,Roncesvalles,43.646122994399995,-79.4429924472,Reunion Island Coffee Bar,Coffee Shop,3179.0
9389,Roncesvalles,43.646122994399995,-79.4429924472,Fix Coffee + Bikes,Bike Shop,3180.0
9390,Roncesvalles,43.646122994399995,-79.4429924472,Daily Grind,Coffee Shop,3181.0
9391,Roncesvalles,43.646122994399995,-79.4429924472,Jimmy's Coffee,Coffee Shop,3182.0
9392,Roncesvalles,43.646122994399995,-79.4429924472,Starbucks,Coffee Shop,3183.0
9393,Roncesvalles,43.646122994399995,-79.4429924472,Lit Espresso Bar,Coffee Shop,3184.0
9394,Roncesvalles,43.646122994399995,-79.4429924472,I Deal Coffee,Coffee Shop,3185.0
9395,Roncesvalles,43.646122994399995,-79.4429924472,135 Ossington,Coffee Shop,3186.0
9396,Roncesvalles,43.646122994399995,-79.4429924472,Field Trip Cafe,Café,3187.0
9397,Roncesvalles,43.646122994399995,-79.4429924472,Starbucks,Coffee Shop,3188.0
9398,Roncesvalles,43.646122994399995,-79.4429924472,Gaspar,Coffee Shop,3189.0
9399,Roncesvalles,43.646122994399995,-79.4429924472,Starbucks,Coffee Shop,3190.0
9400,Roncesvalles,43.646122994399995,-79.4429924472,Tim Hortons,Coffee Shop,3191.0
9401,Roncesvalles,43.646122994399995,-79.4429924472,Home Baking Co.,Bakery,3192.0
9402,Roncesvalles,43.646122994399995,-79.4429924472,Tim Hortons,Coffee Shop,3193.0
9403,Roncesvalles,43.646122994399995,-79.4429924472,Good Neighbour,Coffee Shop,3194.0
9404,Roncesvalles,43.646122994399995,-79.4429924472,i deal coffee,Coffee Shop,3195.0
9405,Roncesvalles,43.646122994399995,-79.4429924472,Starbucks,Coffee Shop,3196.0
9406,Roncesvalles,43.646122994399995,-79.4429924472,Wallace Espresso,Coffee Shop,3197.0
9407,Roncesvalles,43.646122994399995,-79.4429924472,Starbucks,Coffee Shop,3198.0
9408,Roncesvalles,43.646122994399995,-79.4429924472,Tim Hortons,Coffee Shop,3199.0
9409,Roncesvalles,43.646122994399995,-79.4429924472,Run and Gun Coffee,Coffee Shop,3200.0
9410,Roncesvalles,43.646122994399995,-79.4429924472,Hula Girl,Coffee Shop,3201.0
9411,Roncesvalles,43.646122994399995,-79.4429924472,Pilot Coffee Roasters,Coffee Shop,3202.0
9412,Roncesvalles,43.646122994399995,-79.4429924472,Coffee Time,Coffee Shop,3203.0
9413,Roncesvalles,43.646122994399995,-79.4429924472,Tucana Coffee,Coffee Shop,3204.0
9414,Roncesvalles,43.646122994399995,-79.4429924472,Brockton Haunt,Coffee Shop,3205.0
9415,Roncesvalles,43.646122994399995,-79.4429924472,Cygnet Coffee,Coffee Shop,3206.0
9416,Roncesvalles,43.646122994399995,-79.4429924472,Full Of Beans,Coffee Shop,3207.0
9417,Roncesvalles,43.646122994399995,-79.4429924472,Starbucks,Coffee Shop,3208.0
9418,Roncesvalles,43.646122994399995,-79.4429924472,Cut Coffee Roastery,Coffee Shop,3209.0
9419,Roncesvalles,43.646122994399995,-79.4429924472,Starbucks,Coffee Shop,3210.0
9420,Roncesvalles,43.646122994399995,-79.4429924472,Liberty Village Market and Cafe,Coffee Shop,3211.0
9421,Roncesvalles,43.646122994399995,-79.4429924472,Black Cat Espresso Bar,Coffee Shop,3212.0
9422,Roncesvalles,43.646122994399995,-79.4429924472,Jacked Up Coffee,Food Truck,3213.0
9423,Roncesvalles,43.646122994399995,-79.4429924472,The Slow Room,Coffee Shop,3214.0
